validation_pair_id,evidence_source,condition_group,disease_local_global_id,disease_label,disease_mesh,drug_local_id,drug_name,drugbank_id,gene_symbols,gene_entrez_ids,pool_rows,evidence_classification,condition_match_kind,supporting_record_ids,supporting_phases,supporting_statuses,source_urls,manual_reason,automatic_trial_count,hanami_prefilter_median_top_percent
910e40850c6b9e349f07,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,152,amlodipine,DB00381,CACNA1C,775,749,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT01557153,PHASE3,,,,1,21.362
db40a616c41f41cff0ad,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,686,aripiprazole,DB01238,DRD2; HTR2A; CHRM2; HTR1A; DRD1; HTR2C; ADRA2A; DRD3; HTR1B; HTR1D; HTR7; DRD4; 1816; HTR3A,1813; 3356; 1129; 3350; 1812; 3358; 150; 1814; 3351; 3352; 3363; 1815; 1816; 3359,5247;10088;17760;18730;19601;23202;28112;29614;30008;32604;35798;38614;43238;46359,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00276978;NCT00556140;NCT01111539;NCT01111552;NCT01111565;NCT01123707;NCT01386086;NCT01655706;NCT02374567;NCT05814640,PHASE1|PHASE2;PHASE3,,,,10,7.455
4013261fcad6446ac3a4,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,840,armodafinil,DB06413,SLC6A3,6531,24327,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00481195;NCT01072630;NCT01072929;NCT01121536;NCT01305408,PHASE2;PHASE3,,,,5,18.42
7fea23e3119ba5fdc280,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,826,asenapine,DB06216,HTR2A; DRD2; ADRB1; HTR1A; DRD1; HTR2C; ADRA2A; HTR1B; HTR1D; HTR7; DRD4,3356; 1813; 153; 3350; 1812; 3358; 150; 3351; 3352; 3363; 1815,561;5295;10102;18945;19629;23367;28175;29695;30019;32642;38635,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT01807741,PHASE2,,,,1,8.832
99f4bf464ee64bfd216a,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,496,aspirin,DB00945,PTGS2,5743,11698,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT01429272,PHASE3,,,,1,3.505
0805ce0b4527c9dd65c9,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,1180,benperidol,DB12867,DRD2,1813,19160,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,11.871
9f243eb24e8bb6aedeb0,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,418,biperiden,DB00810,CHRM2; CHRNA2,1129; 1135,35699;46490,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,14.485
808485e901c7a129974e,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,933,brexpiprazole,DB09128,DRD2; HTR2A; HTR1A,1813; 3356; 3350,19013;23441;29731,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT01727726;NCT01838681;NCT01942785;NCT01944969;NCT02012218;NCT02013531;NCT02013609;NCT02212613;NCT03487198;NCT03538691;NCT03697603;NCT03737474;NCT04162522;NCT04569448,PHASE2|PHASE3;PHASE3,,,,14,9.6
6f56f673ce979716378e,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,1183,bromperidol,DB12401,DRD2,1813,19197,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,11.057
4f0d50b124d041d40dbc,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,263,carbamazepine,DB00564,CHRNA4,1137,33023,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,21.319
70985c5c2061b8a15519,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,218,celecoxib,DB00482,PTGS2,5743,10788,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02703363;NCT02726659;NCT05644301,PHASE3,,,,3,5.593
c7a5903bacfbd3734cb7,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,687,chlorprothixene,DB01239,DRD2; HTR2A; DRD1; HTR2C; CHRM2; DRD3,1813; 3356; 1812; 3358; 1129; 1814,5253;17765;18747;23213;28118;35803,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,8.476
25e2997d3e37cda7008c,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,133,clobazam,DB00349,GABRA3; GABRB3; GABRA6,2556; 2562; 2559,24630;37749;38096,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,17.752
0a55395e8cfc1376532c,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,690,clomipramine,DB01242,HTR2A; SLC6A4; HTR2C; SLC6A3; SLC6A2,3356; 6532; 3358; 6531; 6530,5259;23224;24255;30430;38996,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,9.389
933d96fbb33f0e616f53,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,578,clonazepam,DB01068,GABRA3; GABRB3; GABRA6,2556; 2562; 2559,24783;37906;38151,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,14.334
7374da4f5b11aeb51876,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,141,clozapine,DB00363,DRD2; HTR2A; CHRM2; HTR1A; HTR2C; DRD1; DRD3; ADRA2A; HTR1B; HTR7; HTR1D; DRD4; 1816; HTR3A,1813; 3356; 1129; 3350; 3358; 1812; 1814; 150; 3351; 3363; 3352; 1815; 1816; 3359,5027;9925;17610;18013;19455;22687;27854;29370;29920;32365;35529;38511;43151;46272,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567;NCT05603104,PHASE3,,,,2,8.599
3f0d5b66011ba5459608,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,241,cyclophosphamide,DB00531,CYP2C19,1557,33160,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00424203,PHASE2,,,,1,50.307
c1ec2ad638c0bdb06636,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,852,desvenlafaxine,DB06700,SLC6A4; SLC6A3; SLC6A2,6532; 6531; 6530,24342;30493;39050,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT01527786;NCT01803711;NCT04476030,PHASE2|PHASE3;PHASE3,,,,3,19.673
93cb7facab53b1559570,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,427,diazepam,DB00829,GABRA3; GABRB3; GABRA6,2556; 2562; 2559,24758;37875;38139,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,14.224
8b4b65d150d90d8b18c4,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,274,diclofenac,DB00586,PTGS2,5743,11031,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT01413854,PHASE1|PHASE2,,,,1,5.169
7049d2cacaf3987b36f3,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,581,diphenhydramine,DB01075,CHRM2,1129,35754,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02106325;NCT02374567,PHASE2;PHASE3,,,,2,15.031
1345daa53dc4e9e041c6,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,437,donepezil,DB00843,HTR2A,3356,22990,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,12.968
eaaa20e02e0a26951c35,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,214,duloxetine,DB00476,HTR2A; SLC6A4; HTR2C; SLC6A3; SLC6A2,3356; 6532; 3358; 6531; 6530,5081;22775;23993;30226;38845,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00042562;NCT00042575;NCT00062673;NCT00073411;NCT00105989;NCT00191685;NCT00321490;NCT00331799;NCT00351910;NCT00366652;NCT00489775;NCT00529789;NCT00599911;NCT00635219;NCT00672620;NCT00811252;NCT00849693;NCT00849901;NCT01140906;NCT01145755;NCT01153009;NCT01223001;NCT01288079;NCT01309945;NCT01360866;NCT01369095;NCT01564862;NCT02232555;NCT02374567;NCT02443194;NCT03038867;NCT03068247;NCT03852160;NCT04111627;NCT04476030;NCT05814640;NCT07649291,PHASE1|PHASE2;PHASE2;PHASE3,,,,37,10.63
42509a3fbc5613d2b593,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,641,escitalopram,DB01175,SLC6A4; SLC6A2; SLC6A3,6532; 6530; 6531,24240;30409;38984,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00073411;NCT00080158;NCT00086307;NCT00107120;NCT00108979;NCT00109044;NCT00135421;NCT00136318;NCT00149825;NCT00166296;NCT00239954;NCT00296933;NCT00351169;NCT00351910;NCT00406640;NCT00415142;NCT00420004;NCT00432614;NCT00475878;NCT00488670;NCT00531622;NCT00566202;NCT00610506;NCT00642694;NCT00668525;NCT00822744;NCT00837564;NCT00953108;NCT00965497;NCT01020799;NCT01034995;NCT01111539;NCT01111552;NCT01111565;NCT01123707;NCT01219686;NCT01360866;NCT01363310;NCT01368432;NCT01369095;NCT01655706;NCT01741142;NCT02153567;NCT02191397;NCT02374567;NCT02469545;NCT02623231;NCT02674529;NCT03652870;NCT03852160;NCT03909217;NCT04162522;NCT04476030;NCT05536414;NCT05603104;NCT05950061;NCT05973786;NCT06705478;NCT06828887,PHASE1|PHASE2;PHASE2;PHASE2|PHASE3;PHASE3,,,,59,16.248
165251de20d8b6a1f4d3,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,400,estradiol,DB00783,ESR1; CHRNA4,2099; 1137,1593;33062,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00001481;NCT01126801;NCT01308814;NCT03689543,PHASE2;PHASE2|PHASE3,,,,4,11.362
4fc1c4569f35461e59ab,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,169,eszopiclone,DB00402,GABRB3; GABRA6,2562; 2559,24649;38102,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00368030;NCT00435279,PHASE3,,,,2,23.001
3f9da213fc0cbecf1d99,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,460,flupentixol,DB00875,DRD2; HTR2A; DRD1; DRD3; 1816,1813; 3356; 1812; 1814; 1816,17700;18444;23017;28035;46328,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,7.899
f55ca46914ccd59e5708,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,296,fluphenazine,DB00623,DRD2; HTR2A; HTR2C; DRD1; AR; 1816,1813; 3356; 3358; 1812; 367; 1816,5118;5462;18300;22876;27978;46309,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,7.766
923f8e8b12e849a28481,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,785,fluspirilene,DB04842,DRD2; HTR2A; HTR1A; HTR1D,1813; 3356; 3350; 3352,18836;23289;29654;30015,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,9.355
5dcc7fe7fa2d7fd788d4,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,27,fluvoxamine,DB00176,SLC6A4,6532,30066,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567;NCT04160377,PHASE2;PHASE3,,,,2,15.289
c08f6143eb4b7a82a468,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,535,gabapentin,DB00996,CACNA1C; GRIN2B; 2903,775; 2904; 2903,841;20886;44216,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00654953;NCT02374567,PHASE2;PHASE3,,,,2,19.83
a64ebc0f963bc49a162f,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,548,guanfacine,DB01018,ADRA2A,150,32554,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT06408246,PHASE2,,,,1,19.336
a61d4211abd36295c128,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,229,haloperidol,DB00502,DRD2; HTR2A; HTR1A; DRD1; DRD3; HTR7; HTR1D; 1816; GRIN2B,1813; 3356; 3350; 1812; 1814; 3363; 3352; 1816; 2904,17666;18172;20859;22799;27928;29410;29933;38543;46292,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,7.57
20fb626e0bf47084df0f,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,567,ibuprofen,DB01050,PTGS2; BCL2,5743; 596,3456;12064,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02507219,PHASE2|PHASE3,,,,1,3.96
4593ba667f14ff8d5c6f,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,259,lamotrigine,DB00555,CHRM2; DRD2; HTR2A; GABRA3; ADRA2A; DRD1; GABRB3; GABRA6; OPRK1; 1816,1129; 1813; 3356; 2556; 150; 1812; 2562; 2559; 4986; 1816,16031;18245;22838;24694;27952;32430;35626;37812;38116;46299,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00224510;NCT00475137;NCT00652171;NCT01042496;NCT02374567,PHASE2;PHASE3,,,,5,5.788
9d522150e17e439867a7,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,1214,levomepromazine,DB01403,DRD2; HTR2A; CHRM2; HTR2C; ADRA2A; DRD4; 1816,1813; 3356; 1129; 3358; 150; 1815; 1816,5370;19253;19657;23602;32710;35905;46374,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,7.765
2ff7392c91574eab1451,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,34,lorazepam,DB00186,GABRA3; GABRA6,2556; 2559,37687;38073,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,12.748
3633ea1ca953fac2a710,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,876,lurasidone,DB08815,DRD2; HTR2A; HTR1A; ADRA2A; HTR7,1813; 3356; 3350; 150; 3363,18980;23392;29710;32665;38640,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00868699;NCT00868959;NCT01284517;NCT01421134;NCT01423253;NCT02046369,PHASE3,,,,6,9.826
a0cad97f9aed75e3ffbb,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,320,mecamylamine,DB00657,CHRNA4,1137,33038,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00563797;NCT00593879,PHASE2;PHASE3,,,,2,31.289
ae241a84250d746b4731,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,576,melatonin,DB01065,ESR1,2099,1721,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567;NCT05474846,PHASE2|PHASE3;PHASE3,,,,2,9.552
44042b394d30b251050a,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,1061,memantine,DB01043,DRD2; HTR3A; 2903,1813; 3359; 2903,19048;43264;44274,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT01876823;NCT02374567,PHASE2|PHASE3;PHASE3,,,,2,8.332
c9ec0e8e36f4e8693e1b,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,181,methylphenidate,DB00422,SLC6A4; SLC6A3; SLC6A2,6532; 6531; 6530,23949;30188;38826,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00246233;NCT01497548;NCT05474846,PHASE2|PHASE3;PHASE3,,,,3,15.181
081015c1b637378a2852,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,815,mianserin,DB06148,DRD2; HTR2A; SLC6A4; DRD1; HTR1A; ADRA2A; HTR2C; SLC6A3; DRD3; SLC6A2; HTR7; OPRK1; 1816,1813; 3356; 6532; 1812; 3350; 150; 3358; 6531; 1814; 6530; 3363; 4986; 1816,5287;16092;17799;18926;23353;24312;28166;29686;30462;32636;38629;39037;46366,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,9.04
b26add0a4baaf58dc829,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,430,mifepristone,DB00834,AR; NR3C1,367; 2908,2964;5566,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00128479;NCT00128505;NCT00130676;NCT00146523;NCT00208156;NCT00637494;NCT00725270;NCT05217758,PHASE2;PHASE2|PHASE3;PHASE3,,,,8,12.15
164b49899669e989f1a8,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,797,milnacipran,DB04896,SLC6A4; SLC6A2,6532; 6530,30452;39031,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00225511;NCT02783430,PHASE2|PHASE3;PHASE3,,,,2,15.855
ac93e9842ecfdef097b4,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,146,mirtazapine,DB00370,DRD2; HTR2A; SLC6A4; ADRB1; DRD1; HTR2C; SLC6A3; DRD3; ADRA2A; SLC6A2; HTR7; 1816; HTR3A,1813; 3356; 6532; 153; 1812; 3358; 6531; 1814; 150; 6530; 3363; 1816; 3359,226;5033;17616;18030;22699;23922;27862;30168;32375;38516;38814;43155;46276,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00080158;NCT00249444;NCT00322309;NCT02185131;NCT02374567;NCT02646449;NCT02650544;NCT03852160;NCT06309472,PHASE2;PHASE2|PHASE3;PHASE3,,,,9,8.069
ec7832089d84200e54ec,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,374,modafinil,DB00745,SLC6A3,6531,24051,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00215176;NCT03620253;NCT04317001;NCT07263022,PHASE2|PHASE3;PHASE3,,,,4,18.775
b84ebbe34c9033ab7211,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,350,naltrexone,DB00704,OPRM1; OPRK1,4988; 4986,16043;28805,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00338962;NCT01874951,PHASE2;PHASE3,,,,2,19.924
19ea2c899701e5af8461,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,124,olanzapine,DB00334,CHRM2; HTR2A; ADRB1; HTR1A; HTR2C; DRD1; ADRA2A; GABRB3; DRD3; HTR1B; HTR1D; 1816; DRD4; HTR3A,1129; 3356; 153; 3350; 3358; 1812; 150; 2562; 1814; 3351; 3352; 1816; 1815; 3359,198;5021;9918;17604;19449;22675;24625;27847;29363;29916;32360;35524;43141;46269,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00035321;NCT00056472;NCT00273624;NCT00510146;NCT00568672;NCT01282632;NCT01687478;NCT02374567;NCT05814640,PHASE1|PHASE2;PHASE3,,,,9,7.55
6f8b0d32a81e380647dc,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,436,oxazepam,DB00842,GABRA3; GABRB3,2556; 2562,24768;37882,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,17.706
3aae284631ae1002c8a9,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,707,paliperidone,DB01267,DRD2; HTR2A; HTR1A; HTR2C; DRD1; ADRA2A; DRD3; HTR1D; HTR7; DRD4,1813; 3356; 3350; 3358; 1812; 150; 1814; 3352; 3363; 1815,5267;17771;18764;19607;23237;28125;29621;30011;32609;38619,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,7.501
8efb1ebda496a39b1432,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,111,paracetamol,DB00316,PTGS2,5743,10483,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT04028596,PHASE2,,,,1,4.903
e9471c9b8d3177670022,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,415,pentoxifylline,DB00806,TNF; PDE4B; PDE4D; PDE4A,7124; 5142; 5144; 5141,6061;13895;25906;36554,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT01625845;NCT05324735,PHASE1|PHASE2;PHASE2,,,,2,11.101
e7432b2000870a233aa6,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,442,perphenazine,DB00850,DRD2; HTR2A; DRD1; HTR2C; HTR7,1813; 3356; 1812; 3358; 3363,5168;18426;23004;28027;38581,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,7.261
2ef0159fc4e506342c35,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,595,pimozide,DB01100,DRD2; HTR2A; DRD1; HTR1A; DRD3; DRD4; 1816,1813; 3356; 1812; 3350; 1814; 1815; 1816,17723;18587;19563;23111;28069;29557;46340,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,7.119
96881d08e0b9193babeb,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,506,pindolol,DB00960,HTR2A; ADRB1; HTR1A; HTR1B,3356; 153; 3350; 3351,372;10041;23070;29524,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00931775,PHASE2,,,,1,8.885
d9d8cb8495ce8adffb4e,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,617,pioglitazone,DB01132,MAOB,4129,41040,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00671515,PHASE2,,,,1,25.729
947d5d46ae3d71d3cdf9,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,1225,pipamperone,DB09286,DRD2; HTR2A; DRD1; HTR1A; ADRA2A; DRD3; HTR1B,1813; 3356; 1812; 3350; 150; 1814; 3351,10156;17863;19270;23614;28207;29823;32715,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT01312922;NCT02374567,PHASE3,,,,2,8.907
748dec4bf8acbeb99485,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,174,pramipexole,DB00413,HTR2A; HTR1A; ADRA2A; DRD1; HTR2C; HTR1B; HTR1D; DRD4,3356; 3350; 150; 1812; 3358; 3351; 3352; 1815,5047;9940;19468;22724;27887;29385;29928;32392,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00086307;NCT05355337;NCT05825235,PHASE2;PHASE3,,,,3,9.264
83ed50195d3806a0af6a,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,62,pregabalin,DB00230,CACNA1C,775,720,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,22.16
fdfd1f0c2d845a0ca7df,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,163,progesterone,DB00396,ESR1; AR; NR3C1; OPRK1; 4306,2099; 367; 2908; 4986; 4306,1389;2784;5414;16012;44846,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00001481,PHASE2,,,,1,8.722
4848bc30fa825d22132a,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,579,promethazine,DB01069,DRD2; HTR2A; CHRM2,1813; 3356; 1129,18569;23098;35747,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,7.009
b0a3d2a7f99e955e3971,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,1091,propofol,DB00818,GABRA3,2556,38042,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT03684447;NCT06867549;NCT07479550,PHASE2;PHASE2|PHASE3,,,,3,18.478
0704f6615607ee771a96,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,677,quetiapine,DB01224,HTR2A; DRD2; CHRM2; HTR1A; HTR2C; ADRA2A; DRD1; SLC6A2; HTR1D; HTR7; DRD4; HTR3A,3356; 1813; 1129; 3350; 3358; 150; 1812; 6530; 3352; 3363; 1815; 3359,5241;18676;19587;23190;28096;29607;30004;32599;35786;38609;38991;43228,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00174603;NCT00351910;NCT00388973;NCT00681668;NCT00751504;NCT00953108;NCT02374567;NCT02720198;NCT04521478;NCT05603104;NCT05973786,PHASE2;PHASE3,,,,11,7.573
b9901165d43596ec37fe,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,367,risperidone,DB00734,DRD2; HTR2A; HTR1A; HTR2C; ADRA2A; DRD3; HTR1B; HTR7; HTR1D,1813; 3356; 3350; 3358; 150; 1814; 3351; 3363; 3352,5155;9995;17695;18392;22952;29492;29961;32492;38570,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00044681;NCT00095134;NCT00174577;NCT00174590;NCT00206765;NCT00640562;NCT01282632;NCT02374567,PHASE1|PHASE2;PHASE2;PHASE3,,,,8,7.006
e45428fcdb0c44157f10,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,771,roflumilast,DB01656,PDE4B,5142,36613,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT06860958,PHASE3,,,,1,32.892
4ace4c433a1f081caad3,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,376,scopolamine,DB00747,CHRM2; CHRNA4,1129; 1137,33054;35672,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00369915;NCT01312844;NCT04211961,PHASE2,,,,3,10.64
16ac5f968d32b915dee5,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,1244,taurine,DB01956,GABRA3; GABRB3; GABRA6,2556; 2562; 2559,24925;38058;38196,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00217165,PHASE2,,,,1,19.027
3dc03113ae63cbdc9170,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,297,testosterone,DB00624,ESR1; AR; 4306,2099; 367; 4306,1491;5476;44891,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT01121211,PHASE2,,,,1,11.229
7f249cec43f1b727afad,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,86,topiramate,DB00273,GABRA3; GABRA6; GABRB3; GRIA1,2556; 2559; 2562; 2890,7818;24607;37726;38088,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,9.262
32dd4e72a8df57e0b3b0,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,380,tranylcypromine,DB00752,MAOB; MAOA,4129; 4128,37174;40999,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT02374567,PHASE3,,,,1,26.881
3ecfa239e9890398055e,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,319,trazodone,DB00656,HTR2A; HTR1A; SLC6A4; ADRA2A; HTR2C,3356; 3350; 6532; 150; 3358,5124;22888;29450;30278;32452,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT01524497;NCT02086929;NCT02374567;NCT04082806,PHASE2;PHASE2|PHASE3;PHASE3,,,,4,10.086
f8c1efcd34160ef90282,automatic_phase2_3,psychiatric_mood,162,Depressive Disorder,D003866,95,venlafaxine,DB00285,SLC6A4; SLC6A3; SLC6A2,6532; 6531; 6530,23893;30127;38789,phase2_3_registry_match,broader_narrower_depressive_spectrum,NCT00018902;NCT00043550;NCT00080158;NCT00086190;NCT00131456;NCT00351910;NCT00435279;NCT00448058;NCT00584974;NCT01557712;NCT02086929;NCT02263248;NCT02374567;NCT05104918;NCT05603104;NCT05724849;NCT05973786,PHASE1|PHASE2;PHASE2;PHASE2|PHASE3;PHASE3,,,,17,14.824
